74,중랑망우공간,"오랫동안 공동묘지로 사용되었던 망우리가 유관순, 한용운, 안창호, 방정환 등 독립운동가들의 얼을 기리기 위한 '망우역사문화공원'으로 재탄생했다. 그 속에 위치한 '중랑망우공간'은 망우산의 고요한 자연을 거닐며 위인들의 숭고한 뜻을 기릴 수 있도록 새롭게 조성된 공간이다. 중랑망우공간은 크게 관리동과 전시동의 두 건물로 이루어져 있다. 관리동은 망우역사문화공원의 묘역 관리와 추모식 등을 진행하며, 전시동에서는 망우리에 잠든 문인들의 작품 등이 전시된다.",역사적 장소
75,춘당지,"창경궁 뒤뜰에서는 아름다운 춘당지를 만나 볼 수 있다. 북악산에서 흘러 내려온 물이 모여 연못이 되어 춘당지가 되었다. 작은 연못을 소춘당지라고 하고, 큰 연못을 대춘당지라 하는데 지금의 대춘당지는 1984년 창경궁이 복원되면서 한국식 정원으로 바뀌었다고 한다. 
특히 궁의 고즈넉한 분위기와 잔잔한 연못 위에 비추는 알록달록한 단풍의 아름다움은 가을에 놓치지 말아야 할 풍경이다. 연못가 근처에서 창경궁 팔각칠층석탑도 만나 볼 수 있으며 고요한 분위기 속",역사적 장소
76,석파정,석파정은 과거 흥선대원군의 별서에 자리잡은 정자로 흥선대원군의 호를 따 '석파' 라는 이름이 붙여진 곳이다. 석파정은 한국의 전통 건축양식과 중국의 건축양식이 적절히 조합된 정자로 '물을 품고 구름이 발을 치는' 아름다운 풍경을 볼 수 있는 곳으로 유명하다.,역사적 장소
77,전태일기념관,"아름다운청년 전태일기념관은 한국노동운동사에서 중요한 기점을 마련한 전태일의 역사적 의미를 재조명하기 위해 서울시가 건립한 노동복합시설이다. 전태일은 노동자가 건강하게 일하고 공부할 수 있는 사람 중심의 세상을 만들기 위해 자신의 모든 것을 바쳤다. 아름다운청년 전태일기념관은 전태일의 꿈을 이루기 위한 사랑, 연대의 정신으로 노동자, 청년, 시민과 함께 행동하고자 한다.",역사적 장소
78,용산공예관,"공예문화의 계승·발전, 지속 가능한 다양한 일자리 창출을 목표로 2018년 2월 한남동에 개관한 '용산공예관'은 우리나라의 전통문화를 알리고, 공예문화산업을 진흥하고자 민관 협력을 통해 건립한 문화복합 시설입니다. 

용산구가 직영으로 운영하며 전국 우수 명장과 젊은 공예가들의 작품을 위탁·대행 판매하고 있으며, 다양한 체험과 교육 및 전시 등을 운영하고 있습니다. 
용산공예관은 한국 공예의 우수성과 아름다움을 알리고, 한류 문화를 선도하는 국제적인 전",역사적 장소
79,황학정,"황학정은 국민들의 심신단련을 위해 궁술은 장려되어야 한다고 생각하는 고종황제의 뜻에 따라 지어진 유서 깊은 활터이다. 본래 경희궁 내에 위치하고 있었지만, 1922년 이후 지금의 인왕산 아래로 자리를 옮겼다. 황학정의 활터는 수려한 광경으로 이름을 날렸으며 아래에는 국궁 전시관이 자리하여 국궁에 관한 모든 정보를 습득할 수 있다. ",역사적 장소
80,봉원사,"봉원사는 신라 진성여왕 3년(889년)에 현 연세대 터에 창건한 절로, 조선 영조 24년(1748년) 때 지금의 터전으로 이전했다. 마당엔 수조에 빼곡하게 심어놓은 연꽃이 가득해 특히 여름이면 큼지막한 연꽃과 어우러진 독특한 절 풍경을 축제와 함께 즐길 수 있다. 마음을 정화하고 싶을 때 힐링하기 딱 좋은 곳이다.",역사적 장소
81,초대길,"초대길은 강북구 근현대사기념관 개관을 기념하여 새롭게 기획된 둘레길 코스이다. 초대 검사 이준, 초대 국회부의장 신익희, 초대 대법원장 김병로, 초대 부통령 이시영 선생 등 대한민국 근현대사 초대 직위를 역임하신 분들의 묘역 길을 탐방한다.  
 <초대길 코스> 
근현대사 기념관-신익희선생묘역-이준열사묘역-김병로선생묘역-광복군합동묘역-이시영선생묘역
- 총 소요거리: 1.3km
- 총 소요시간: 30분",역사적 장소
82,숙정문,"서울성곽을 이루는 사대문(四大門) 가운데 하나로, 도성의 북쪽 대문이다. 청와대 경비를 위해 일반인의 접근을 금지하다가, 2006년 4월부터 서쪽 성곽 0.5㎞, 북쪽의 진입로 0.6㎞ 구간과 함께 다시 개방했다. 1963년 1월 21일 서울성곽에 포함되어 사적 제10호로 지정되었다.",역사적 장소
83,돈의문 터(옛 서대문),"돈의문은 서울 도성의 서쪽 문으로, 흔히 ‘서대문’이라고 불린다. 원래 서울 성곽의 서쪽 문은 태조 5년에 사직단 부근에 세워진 서전문이었으나, 그 후 도성을 고치면서 문의 위치를 남쪽으로 옮겨, 세종 4년에 이 지점에 돈의문을 세웠다. 돈의문은 새로 세운 문이라 하여 ‘새문’ 또는 ‘신문’이라고도 하였으며, 1915년 3월 도로 확장공사를 위해 철거되었다.
 ",역사적 장소
84,소덕문 터(옛 서소문),소덕문은 도성의 서남쪽인 숭례문과 돈의문의 중간지점에 있었다. 도성의 4개의 소문(小門) 중 하나로서 태조 5년에 다른 성문들과 함께 건설되었다. 일제 때인 1914년 도시 계획이라는 구실로 철거되었고 지금은 그 흔적을 찾아볼 수 없다.,역사적 장소
85,덕수궁돌담길,"기존의 도로를 보행자 중심의 도로로 재정비하고, 보행자를 위해 보도와 차도 공존도로 및 푸르름이 가득한 가로공간인 녹도의 개념을 복합적으로 도입한 우리나라 최초의 사례로 길이는 900m이다.",역사적 장소
86,백인제가옥,"백인제가옥

북촌 가회동에 위치한 백인제가옥은 근대 한옥의 양식을 고스란히 보존하고 있는 대표적인 일제강점기 한옥이다. 북촌이 한눈에 내려다보이는 대지 위에 사랑채를 중심으로 넉넉한 안채와 넓은 정원이 자리하고, 가장 높은 곳에는 아담한 별당채가 들어서 있다. 전통적인 한옥의 아름다움을 유지하면서도 근대적 변화를 수용하여, 건축 규모나 역사적 가치 면에서 북촌을 대표하는 건축물이며, 서울시 민속문화재이다.

※ 백인제(1898~?) : 일제강점기시대의 ",역사적 장소
87,위안부 '기억의 터',‘기억의 터’는 위안부 피해자 할머니들을 기리는 추모공원이다. 위안부 할머니들의 성함이 적힌 ‘대지의 눈’과 “기억하지 않는 역사는 되풀이된다”는 글귀가 새겨진 ‘세상의 배꼽’ 등의 작품이 있다. 충무로역 4번 출구 또는 명동역 1번 출구를 통하면 접근하기 용이하다.,역사적 장소
88,흑석동 효사길,"흑석동 효사길은 대한민국 60~70년대의 분위기를 담고 있는 과거와 현재가 공존하는 곳으로 드라마<보고 싶다>의 촬영지로 화제가 되기도 했다. 효사길의 전망대에 오르면 마포대교, 한강대교, 남산타워 등을 볼 수 있고 특히 야경이 아름다워 서울 불꽃축제를 감상하기 좋다.",역사적 장소
89,송월동 일대,"종로구 송월동 일대에는 덕수궁, 서울역사박물관, 경희궁, 숭례문, 서대문형무소역사관, 독립문 등 대한민국의 다양한 역사적 유적지들이 위치해 있다. 대한민국의 역사를 직·간접적으로 배우고 체험해 볼 수 있으며 서대문역 또는 독립문역을 이용하면 쉽게 접근할 수 있다.",역사적 장소
90,진관사,"고려시대 고찰인 진관사는 고려 현종이 진관조사를 위해 지은 절이다. 대웅전, 명부전, 홍제루, 동정각, 나한전, 독성전, 칠성각, 나가원, 객실 등으로 구성돼 있다. 휴식형, 불교 문화체험형, 단체형으로 나뉜 템플스테이와 어린이와 청소년 대상의 템플스테이도 진행하고 있다.",역사적 장소
91,봉은사,삼성역 맞은편엔 비교적 큰 규모의 사찰이 있다. 바로 봉은사다. 서울의 대표적인 사찰로 그 역사만도 1000년이 넘는다. 봉은사는 794년(원성왕 10) 연회국사가 견성사(見性寺)라는 이름으로 창건했다. 성종의 무덤인 선릉을 조성하며 사찰을 중창했고 그 때부터 봉은사라 불렀다. 그 역사만큼 역사 유물도 풍성하다. 보물 제321호 고려청동루은향로(현재 동국대학교 박물관 소장)와 추사 김정희가 쓴 판전 현판을 비롯해 ‘화엄경소’ ‘금강경’ 등의 목판본이 보,역사적 장소
92,경교장,경교장은 대한민국 임시정부의 주석이었던 백범 김구(金九)가 사용했던 개인 사저로 서울 종로구에 있다. 민족진영 인사들의 집결처로 이용되었으며 김구가 집무실에서 안두희의 흉탄에 의해 서거한 곳이기도 하다.,역사적 장소
93,양화진외국인선교사묘원,양화진외국인선교사묘원은 서울 마포구 합정동에 위치한 외국인 선교사들의 공동묘지이다. 한국을 사랑하고 한국에 묻히기를 원했던 외국인 선교사들과 그 가족의 안식처이다. 한국기독교 선교 100주년기념교회가 관리하고 있으며 한국선교기념관이 설립되어있다.,역사적 장소
94,만해한용운 심우장,"만해한용운 심우장은 일제강점기에 만해(萬海) 한용운이 지은 북향집이다. 한용운이 쓰던 방에는 그의 글씨와 연구논문집, 옥중공판기록 등이 보존되어있다.",역사적 장소
95,안동교회 소허당,안동교회는 서울 종로구 안국동에 위치한 장로교회이다. 당시의 교회들은 서양선교사들의 주도로 지어졌으나 안동교회는 한국인들에 의해 북촌 양반마을에서 시작되었다는 점에서 의의가 있다. 소허당은 안동교회에서 운영하는 휴식공간으로 무료로 차를 제공하고 있다.,역사적 장소
96,화계사,"화계사는 강북구 수유동 삼각산 숲 내에 위치한 사찰로 도심과도 인접해 있어 자연의 정취를 느끼고자 많은 시민이 방문하고 있다. 외국인 승려들과 불자들이 수행하고 있으며 일반인 방문객 역시 체험형, 휴식형, 당일형 등 필요에 따라 템플스테이 프로그램을 체험할 수 있다.",역사적 장소
97,구암공원,"구암공원은 허준의 출생지인 서울 강서구 가양동에 위치해있다. 공원 뒤편에는 <동의보감>의 저자인 허준에 관한 박물관이 있다. 공원 내에 있는 허가바위는 성인 남성 스무 명이 들어갈 정도로 큰 바위로 임진왜란, 병자호란 등 난리 때 사람들의 피신처로 쓰이기도 했다.",역사적 장소
98,대한성공회서울주교좌성당(서울성공회성당),대한성공회 서울주교좌성당은 서울 중구 정동에 위치해 있다. 서울특별시 시도유형문화재 제35호로 지정되어 있다. 한국 전통 기법을 접목한 로마네스크양식으로 설계되었다. 서양인에 의해 일제 침략기에 지어졌다는 점에서 역사적 의의가 있다.,역사적 장소
99,삼청동 골목길,"서울에서 가장 스타일리시한 골목, 삼청동. 언제부터인가 가난한 예술가들이 삼청동으로 찾아들었다. 거리에 예술적 향취가 묻어나기 시작했고, 지금의 삼청동 거리가 만들어졌다. 골목길 구석구석에 보물같이 예쁜 가게들이 숨어 있지만 중심 거리 양쪽으로 늘어선 색색의 쇼윈도 먼저 구경해보자. 재기발랄한 인테리어 숍이 눈을 끄는가 하면 바로 옆 가게에는 고풍스러운 전통숍이 자리 잡고 있는데 서로 훌륭한 조화를 이룬다. 거리를 거니는 사람들도 무척 다채롭다. 카페를",역사적 장소
100,정동제일교회,"1885년 미국인 목사 아펜젤러가 마련한 정동제일교회는 한국 최초의 프로테스탄트 교회 건축물이자 한국 기독교대한감리회의 대표적인 교회이다. 배움의 집, 무의촌 진료, 직장인을 위한 예배, 군선교, 방송선교, 미자립교회 보조, 해외선교사 파송 등 여러 선교프로그램을 진행하고 있다.",역사적 장소
101,암사동 선사주거지,"우리나라의 대표적인 신석기시대 유적인 암사동 선사 유적지에서는 기원전 5,000년 전후의 선사시대 사람들의 생활상을 엿볼 수 있다. 탄화된 도토리와 그물추, 뗀석기와 간석기가 함께 출토되었다. 또한, 발굴 당시 총 25기의 집터가 있었지만, 현재는 그중 아홉 채만이 복원되어 있다.",역사적 장소
102,영학정,옛 군사들의 훈련장이었던 영학정은 양궁장·국궁장·정자로 이루어져 있다. 월회비 2만 원의 회원제로 운영되고 있으며 예약 후 활·화살·강습이 모두 포함된 액티비티 프로그램을 이용할 수 있다. 영학정에서는 국내 최초의 전통 활인 국궁과 서양 활인 양궁을 모두 함께 체험할 수 있다.,역사적 장소
103,"태릉, 강릉",태릉과 강릉은 서울 노원구 화랑로에 위치한 조선시대 왕릉으로 태릉과 강릉 중간 지역엔 대한체육회에서 운영하는 태릉선수촌이 있다. 문정왕후의 능인 태릉과 명종과 인순왕후의 능인 강릉의 합장으로 서울 노원구 공릉동에 위치해 있다.,역사적 장소
